subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,resp_focalCueLeft,resp_focalCueRight,resp_distributedCue,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main
1,285922,V1,Right,72,45,41,0.4274819,-0.06173503,0.513499,-0.04591196,-0.2446801,-0.2042804,-0.1735198,21.59262,3.797227,7.764002,6.00585
1,285923,V1,Right,72,45,42,0.7843937,-0.07789456,0.9126688,-0.02440392,-0.188107,-0.1985779,-0.1036119,40.01631,2.657682,14.32587,4.809005
1,285924,V1,Right,72,46,40,0.9732193,-0.04732671,1.075855,0.03806709,-0.04121548,-0.06816928,0.02377265,45.3401,0.1958847,17.0022,1.801237
1,285925,V1,Right,72,46,41,0.5506244,-0.02304573,0.6066233,0.04121565,-0.04550707,-0.02091208,-0.0240223,25.70271,-0.3110647,8.481757,1.507004
1,286008,V1,Right,73,38,42,0.5537028,-0.1689967,0.6496784,-0.0624712,-0.07464363,-0.1130318,-0.05775185,29.6256,0.5521417,9.265394,2.569458
1,286009,V1,Right,73,39,40,0.7213734,-0.1348734,0.8324797,-0.06339096,-0.05597328,-0.03894623,-0.01429391,35.82623,-0.3926992,11.61588,1.428824
1,286010,V1,Right,73,39,41,0.2673598,-0.1081016,0.3642224,-0.04683928,-0.1228602,-0.07669304,-0.1364687,7.452393,0.4171908,3.042758,2.996308
1,286092,V1,Right,73,39,42,0.004203116,-0.2380281,0.04703228,-0.1626093,-0.4118712,-0.4103376,-0.3817352,3.47423,9.747267,3.490356,6.773373
1,286093,V1,Right,73,40,40,0.3930906,-0.2787749,0.4541545,-0.2357527,-0.2376626,-0.2241627,-0.2047258,19.70229,2.42511,4.177254,3.211224
1,286094,V1,Right,73,40,41,0.4212576,-0.3640594,0.5947766,-0.3117473,-0.2875128,-0.3340849,-0.2106102,14.02218,0.7571399,3.263764,3.081566
1,292477,V1,Right,73,40,42,0.08698678,-0.1026113,0.07967157,-0.1182235,-0.455324,-0.5127482,-0.4420233,1.692063,12.33846,3.179606,8.078483
1,292478,V1,Right,73,41,41,0.1885368,-0.2427399,0.2258564,-0.2942267,-0.8188888,-0.7365475,-0.8105693,3.111094,11.14018,3.419054,8.244609
1,292561,V1,Right,73,42,41,0.3224469,-0.2162929,0.3839901,-0.216306,-0.4832932,-0.4868625,-0.4229952,17.86213,11.1527,5.788404,6.902252
1,292562,V1,Right,73,43,42,0.3632159,-0.5738085,0.4896181,-0.6009977,-1.037001,-0.9455863,-0.9750955,15.82153,14.73837,4.442679,9.497631
1,292645,V1,Right,73,44,41,-0.02893052,-0.2437868,0.05364126,-0.1893538,-0.4445701,-0.4338974,-0.3588915,4.450369,12.04216,3.958004,8.877261
1,292810,V1,Right,73,44,42,-0.06089454,-0.04697264,-0.07754998,-0.09764627,-0.0558232,-0.008615302,0.009451106,-1.022613,-0.4043102,2.012517,1.874612
1,292811,V1,Right,73,45,40,0.005552351,-0.01283655,-0.1405848,-0.08362236,-0.04480378,-0.03678796,0.004497945,0.2676189,-0.4335284,3.169143,2.534276
1,292812,V1,Right,73,45,41,-0.2226837,-0.2241364,-0.3723827,-0.283469,-0.3248817,-0.3465351,-0.2010069,3.412497,3.195775,4.977723,6.827093
1,292893,V1,Right,73,45,42,0.02473843,-0.1014404,-0.00290241,-0.1397628,-0.1291154,-0.1301559,-0.05273138,1.171571,0.7410407,2.509258,3.257951
1,292894,V1,Right,73,46,40,0.2459041,-0.05762542,0.1716899,-0.0810477,-0.1585028,-0.1385289,-0.1075109,9.723783,1.150656,4.129105,5.112366
1,292895,V1,Right,73,46,41,0.3592896,-0.1166795,0.250166,-0.109541,-0.2751433,-0.2581238,-0.2125017,13.08884,2.881825,5.993773,7.631569
1,292896,V1,Right,73,46,42,0.2297997,-0.2708421,0.198157,-0.2676274,-0.4717169,-0.4078709,-0.3434736,8.825392,4.921663,4.151067,6.20171
1,292897,V1,Right,74,38,42,0.0485943,-0.2962886,0.07580609,-0.2654899,-0.4496265,-0.3541684,-0.3088969,5.598855,6.71978,4.07947,5.887415
1,292978,V1,Right,74,39,41,-0.03898288,-0.2151133,-0.0173845,-0.2228629,-0.4373322,-0.3513548,-0.3923761,3.063619,8.689165,3.667355,7.528165
1,292979,V1,Right,74,39,42,-0.07829089,-0.3721008,-0.04285919,-0.3475002,-0.6322249,-0.55339,-0.5362763,5.793703,12.59368,5.481542,10.32398
1,292980,V1,Right,74,40,41,0.1211999,-0.3340482,0.2003274,-0.2907614,-0.4945461,-0.4656314,-0.394026,10.97926,8.467549,5.332037,7.127234
1,292981,V1,Right,74,45,40,0.2887299,-0.1872159,0.3786848,-0.1411423,-0.2176967,-0.2352182,-0.1527114,13.39434,2.320635,4.501271,3.099448
1,293064,V1,Right,74,45,41,-0.004316068,-0.2263721,0.04338696,-0.1704978,-0.274634,-0.3238113,-0.2236463,3.56586,5.572289,4.336461,5.731369
1,293065,V1,Right,74,45,42,0.2921655,-0.1235873,0.424019,-0.08175182,-0.1188782,-0.1751525,-0.1106012,8.821285,0.7751524,5.304843,2.103108
1,293066,V1,Right,74,46,40,0.07204292,-0.128628,0.2083798,-0.0837253,-0.1900301,-0.167201,-0.2396231,0.3672838,0.9895384,2.450255,2.678306
1,293149,V1,Right,74,46,41,0.03417701,-0.1595227,0.1571737,-0.2041715,-0.2362284,-0.3146768,-0.2991288,1.061153,0.376457,2.219657,2.043568
1,293150,V1,Right,74,46,42,-0.03798994,-0.3420316,0.2428623,-0.3232755,-0.3519824,-0.4405403,-0.3068343,2.602226,0.6792963,2.462487,2.388798
1,321202,V2,Left,68,43,49,-0.06902601,0.06635109,0.003028337,0.30438,-0.2727216,-0.2763543,-0.1775116,7.917648,4.248929,4.772845,5.311298
1,321203,V2,Left,68,44,48,-0.1500558,-0.02071819,-0.08680032,0.1819531,-0.5336072,-0.4819792,-0.3753271,6.308478,7.46485,3.560664,8.721525
1,321204,V2,Left,68,44,49,-0.1593122,-0.1641831,-0.2443903,0.05578011,-0.6017405,-0.4163562,-0.4469248,2.87599,5.220956,3.16406,7.855505
1,321287,V2,Left,68,45,48,-0.1219364,-0.2407314,-0.1054683,-0.09898439,-0.7825909,-0.690271,-0.5855215,2.167004,8.860725,4.363961,8.728296
1,321288,V2,Left,68,45,49,-0.1599231,-0.2813462,-0.2652831,-0.05930512,-0.8303177,-0.6707358,-0.5573907,1.762217,6.167394,2.911458,6.672201
1,327925,V2,Left,68,46,48,-0.4731969,0.2423538,-0.3489898,0.302649,-1.059511,-0.8934799,-0.776897,11.01462,17.57669,5.015687,10.53423
1,328176,V2,Left,68,46,49,-0.05311808,0.2231725,-0.0454325,0.3492095,-0.4670347,-0.4350546,-0.3776843,8.335585,11.8999,3.30552,9.86721
1,328257,V2,Left,68,47,48,-0.03457236,0.6458898,-0.008052332,0.8389894,-0.1655475,-0.1407411,-0.1113983,34.40871,1.071805,8.620309,4.650032
1,328258,V2,Left,68,47,49,-0.05493763,0.7019507,0.02408209,0.8933501,-0.1743336,-0.2122818,-0.0720533,42.31282,2.600867,9.25056,4.341206
1,328259,V2,Left,68,48,48,-0.07028224,0.9106492,-0.01305147,1.05377,-0.1704632,-0.2525316,-0.06840114,48.69044,2.437699,11.53161,6.960736
1,328260,V2,Left,69,43,48,-0.1107297,0.6715369,-0.01601046,0.8976924,-0.284694,-0.3025582,-0.2305295,39.51829,4.77913,10.38516,7.355517
1,328261,V2,Left,69,43,49,-0.1844039,-0.04186976,-0.1015755,0.2108452,-0.4411221,-0.4023418,-0.4354568,5.738091,11.10647,3.253918,6.293647
1,328341,V2,Left,69,43,50,-0.06970649,-0.003943446,-0.04869403,0.171391,-0.221837,-0.2356637,-0.1893318,2.903724,3.616935,2.760286,6.05039
1,328342,V2,Left,69,44,47,-0.1145051,-0.05455586,-0.07978129,0.1652606,-0.5668676,-0.5583957,-0.455031,3.004009,15.15594,2.131971,9.115214
1,328343,V2,Left,69,44,48,-0.1839433,0.1007024,-0.1370196,0.2764713,-0.7098538,-0.6924472,-0.5824755,7.393283,15.72022,3.443573,9.413931
1,328344,V2,Left,69,44,49,-0.15658,0.3697133,-0.05250642,0.5451053,-0.4069592,-0.3527986,-0.3283101,21.20259,8.711063,6.966114,4.707932
1,328345,V2,Left,69,44,50,-0.1697766,0.2257781,-0.1053297,0.4638972,-0.2690533,-0.2122971,-0.2017571,15.32346,3.503537,4.379988,2.930482
1,328427,V2,Left,69,45,47,-0.2154817,-0.266951,-0.1605362,-0.05993339,-1.09317,-1.026283,-0.920281,2.113253,14.33306,4.272473,12.97646
1,328428,V2,Left,69,45,48,-0.110475,-0.05295971,-0.1549222,0.1384245,-0.7630277,-0.5955033,-0.5532922,0.03862977,11.88381,2.027106,6.366027
1,328429,V2,Left,69,45,49,-0.09024686,0.007429111,-0.2387408,0.1764951,-0.3783772,-0.1796797,-0.1711768,-1.451683,0.9002864,1.756195,2.517471
1,334979,V2,Left,69,45,50,-0.04799502,0.05990706,-0.008116201,0.1128205,-0.1979895,-0.09870004,-0.1573541,0.9229898,3.812569,1.53975,6.506416
1,334980,V2,Left,69,46,48,-0.1566831,0.2000445,-0.1204658,0.2122653,-0.5399373,-0.4244733,-0.3973686,6.626546,12.44399,2.31603,10.94254
1,335064,V2,Left,69,46,49,-0.4791759,0.8083659,-0.4419962,0.9338905,-0.9104387,-0.7282711,-0.7649929,27.76277,10.86842,5.218552,8.94519
1,335148,V2,Left,69,46,50,-0.3382051,0.5396802,-0.3274981,0.6078876,-0.7391593,-0.6062685,-0.5859805,22.70967,10.81005,4.616881,7.836948
1,335149,V2,Left,69,47,48,-0.2100734,-0.08810443,-0.2530174,0.02103148,-0.5475665,-0.4373143,-0.4518732,2.95099,14.52392,3.447388,9.785428
1,335229,V2,Left,69,47,49,-0.006374399,1.228051,0.06246357,1.195507,-0.04576999,0.01343704,0.02624578,52.74197,-0.1016617,10.58736,3.952388
1,335230,V2,Left,69,47,50,-0.0641508,1.979385,0.09040779,1.937713,-0.04871745,0.03264777,0.072898,63.65129,-0.352037,13.21752,1.993899
1,335232,V2,Left,69,48,48,-0.07354088,0.3445833,-0.07524836,0.3981434,-0.3191172,-0.2473935,-0.208611,17.74704,5.826754,5.76054,6.01526
1,335312,V2,Left,69,48,49,0.04789946,0.4275996,-0.02303259,0.4253815,-0.008975438,-0.01805589,-0.0024389,21.40707,-0.4379034,9.831945,1.063332
1,335313,V2,Left,70,43,48,0.05031316,0.8316547,0.07536954,0.9330876,-0.1084259,-0.05814581,-0.06084424,41.82977,0.7914782,9.769441,5.77546
1,335314,V2,Left,70,43,49,-0.0172383,1.009527,0.02696599,1.107294,-0.124897,-0.07515055,-0.02155535,52.57753,0.5662143,11.49853,3.02957
1,335315,V2,Left,70,44,46,-0.09978823,1.373975,-0.05757021,1.394195,0.006172087,0.02801768,0.1131432,61.56121,0.2450466,16.08897,2.508835
1,335316,V2,Left,70,44,47,-0.1374514,1.108991,-0.06568293,1.182532,-0.06906325,-0.05416105,0.002523414,57.2611,-0.1289368,15.97815,1.828364
1,335317,V2,Left,70,44,48,-0.2005021,0.09461314,-0.1418337,0.2325786,-0.2920197,-0.2964389,-0.2898645,10.73177,7.221675,3.697291,5.356955
1,335396,V2,Left,70,44,49,0.05471752,0.428796,0.09861089,0.4891272,-0.003609128,-0.003122537,0.008287947,20.89549,-0.6032825,7.956087,0.5925401
1,335397,V2,Left,70,44,50,-0.008420303,0.4242857,0.05270433,0.590834,-0.1501762,-0.1302696,-0.1182555,25.74181,1.389331,9.363203,5.668566
1,335398,V2,Left,70,45,47,-0.1042033,0.3738306,-0.07483627,0.598278,-0.4212045,-0.3740624,-0.3234609,25.23217,9.996283,7.373177,10.00513
1,335399,V2,Left,70,45,48,-0.1576355,0.7807617,-0.1645878,0.9256111,-0.30286,-0.2592513,-0.1907338,42.97927,4.582977,9.490854,6.255086
1,335400,V2,Left,70,45,49,-0.1416698,1.280648,-0.08562008,1.342879,-0.01157715,0.004642249,0.04170066,53.14869,-0.6515384,11.87508,0.7032505
1,335401,V2,Left,70,45,50,-0.1166621,0.804097,-0.0834185,0.8657056,-0.04721452,-0.04453599,-0.03283999,40.80991,-1.038015,8.033341,0.8499871
1,335402,V2,Left,70,46,48,-0.1358957,-0.06641958,-0.2805782,0.03001389,-0.1421866,-0.1405408,-0.1894818,1.14466,0.4871309,3.303051,2.851819
1,335480,V2,Left,70,46,49,-0.02360988,0.3118004,-0.01090302,0.3092208,-0.1566911,-0.1124917,-0.1302786,10.01638,1.71445,4.649718,6.302158
1,335481,V2,Left,70,46,50,-0.1006803,0.1367212,-0.07797924,0.1408685,-0.2399085,-0.1649943,-0.2197705,4.007876,2.696115,2.152482,5.74122
1,335482,V2,Left,70,47,48,-0.1551767,0.1411345,-0.119164,0.2288358,-0.4437009,-0.3914136,-0.4064651,6.999975,12.12946,3.595971,8.500759
1,335483,V2,Left,70,47,49,-0.1552351,0.236334,-0.2360593,0.3743768,-0.5648802,-0.5702327,-0.5648986,13.97035,17.94492,4.272099,8.844692
1,335484,V2,Left,70,48,48,-0.1248528,0.5868252,-0.1722673,0.656681,-0.2446121,-0.2397172,-0.2516149,25.99606,3.243959,6.429366,4.255866
1,335485,V2,Left,70,48,49,-0.1262057,0.4985197,-0.16766,0.5361593,-0.1388799,-0.1628324,-0.0999372,17.08536,-1.544476,5.13278,1.375049
1,335564,V2,Left,71,40,48,-0.1693868,0.4089879,-0.1466378,0.5000138,-0.6430348,-0.4975797,-0.5203242,16.08652,13.32631,4.29865,12.33
1,335565,V2,Left,71,40,49,-0.3621906,0.1476087,-0.3089742,0.261537,-0.9057428,-0.7131433,-0.7396583,12.18037,22.54259,3.92044,12.74867
1,335566,V2,Left,71,41,49,-0.253321,-0.0463267,-0.2361393,-0.08789281,-0.6672922,-0.6715911,-0.6207832,1.30412,16.30653,5.635735,8.012954
1,335567,V2,Left,71,42,49,-0.1728801,-0.1430601,-0.240874,-0.1073359,-0.7657135,-0.7668681,-0.6864494,-1.344407,18.22255,2.153037,9.221551
1,335648,V2,Left,71,43,49,-0.3268059,0.242372,-0.3239844,0.5067164,-1.336751,-1.05451,-1.010632,7.11832,15.75664,2.685554,10.40819
1,335649,V2,Left,71,43,50,-0.7974835,-0.02442142,-0.8056555,0.2847882,-2.228359,-1.896197,-1.807631,8.185863,25.38032,3.099919,12.41898
1,335650,V2,Left,71,44,46,-0.8556432,-0.7319624,-0.8686549,-0.572133,-1.90623,-1.816622,-1.735838,1.436102,23.9086,3.635086,10.82361
1,342035,V2,Left,71,44,47,-0.04242215,0.1439311,-0.01558893,0.1598136,-0.09707633,-0.02986468,-0.08894297,4.017234,0.7251084,2.704635,2.834753
1,342119,V2,Left,71,44,48,-0.09221224,0.2809492,-0.05269154,0.3255589,-0.1310799,-0.07919945,-0.05537082,15.88902,0.6287515,4.793104,4.470655
1,342120,V2,Left,71,44,49,-0.05311621,0.2034656,-0.05198068,0.2017187,-0.2958477,-0.2553041,-0.2295283,6.08896,5.813557,3.05311,7.63389
1,342203,V2,Left,71,45,46,-0.05587396,0.7822893,-0.01798074,0.7612335,-0.1424188,-0.05601653,-0.02555373,40.15295,0.2349794,9.044696,3.025607
1,342204,V2,Left,71,45,47,-0.05437531,0.3286588,-0.06004341,0.3135964,-0.2932003,-0.2410388,-0.2336441,15.27186,4.128611,5.358207,5.345547
1,342284,V2,Left,71,45,48,0.02299185,0.0477466,-0.0299523,-0.09508659,-0.1504266,-0.1269457,-0.1223827,-0.2395153,-0.1629591,2.214,3.115425
1,342285,V2,Left,71,45,49,0.06809258,0.3491944,0.00589124,0.1926023,-0.09022157,-0.05166689,-0.03997862,7.230014,-0.9549022,3.640287,1.713827
1,342286,V2,Left,71,45,50,0.05473565,0.7375407,0.02113774,0.6624256,-0.03969406,0.02152552,0.04679362,39.31801,-0.3921151,7.901777,1.252127
1,342287,V2,Left,71,46,47,0.05967544,0.750309,0.05858132,0.7382256,-0.03057436,0.02427852,0.0367735,42.65401,-0.1886845,9.986718,1.275984
1,342288,V2,Left,71,46,48,0.0003841104,0.2608586,-0.02802142,0.3444317,-0.224177,-0.1835313,-0.1552018,9.499478,2.661008,5.09702,5.082659
1,342289,V2,Left,71,46,49,-0.1579525,-0.2580444,-0.1660523,-0.05855738,-0.4267145,-0.377346,-0.3770073,1.329434,11.94499,4.123203,8.042691
1,342368,V2,Left,71,46,50,0.07806358,0.9760111,0.08116999,0.8509195,-0.06429844,-0.03205438,-0.06722635,40.17411,-0.09416342,8.356971,3.562758
1,342369,V2,Left,71,47,48,0.06726319,1.16314,0.1338395,1.112533,-0.06167477,0.003724286,-0.03441736,47.72191,-0.1492381,11.26234,3.218162
1,342370,V2,Left,71,47,49,0.03670775,0.7652994,0.05590111,0.8246804,-0.04918242,-0.003629268,-0.006962463,45.17738,-0.6711721,14.71615,1.398398
1,342371,V2,Left,71,47,50,0.008779523,0.7260343,0.013148,0.7803034,0.05128889,0.05411524,0.07006189,48.10509,-0.2752185,12.59229,1.78261
1,342372,V2,Left,72,40,48,-0.04398089,0.5748491,-0.03682431,0.6531844,-0.02538669,-0.08065635,-0.002202271,37.41066,-0.4179835,10.89691,1.626303
1,342373,V2,Left,72,41,48,-0.1308476,-0.05173124,-0.1373539,0.1017419,-0.2044429,-0.3121657,-0.2398411,3.448516,6.326097,3.004492,6.593519
1,342452,V2,Left,72,41,49,0.04594992,1.581079,0.1531833,1.569993,-0.09820978,-0.01321271,-0.03901419,55.71743,1.154763,12.56688,4.967381
1,342453,V2,Left,72,42,48,0.07141696,1.545138,0.1977306,1.604069,-0.04149096,0.01710089,0.02830434,53.82123,0.5724132,10.48566,4.382559
1,342454,V2,Left,72,42,49,-0.004683731,1.005434,0.08057514,1.099752,-0.1190803,-0.1145199,-0.04845527,48.35907,0.3881812,11.42085,3.555356
1,342455,V2,Left,72,42,50,-0.05151351,0.8000182,0.00142556,0.8444718,-0.03551571,-0.01177741,0.02528337,47.85922,-0.6630421,12.80024,0.9802839
1,342456,V2,Left,72,43,47,-0.02451148,0.9721182,0.03462335,0.9361045,0.1263228,0.1028286,0.1091182,48.20703,0.04154444,12.25477,2.369963
1,342457,V2,Left,72,43,48,-0.02328258,0.5796948,-0.02292813,0.5552682,0.05483282,0.004023367,-0.01603652,34.5997,-1.154554,8.319682,1.149056
1,342536,V2,Left,72,43,49,-0.001328277,1.359772,0.09442399,1.40124,-0.2506094,-0.1938184,-0.2157304,50.15547,4.93958,12.4285,9.403655
1,342537,V2,Left,72,43,50,0.04573897,1.287745,0.1566683,1.29646,-0.04531087,-0.03661943,-0.04426508,50.55983,-0.04227161,14.44051,4.608992
1,342538,V2,Left,72,44,46,0.009702574,1.174012,0.08896133,1.156435,-0.1012529,-0.1068694,-0.0692354,50.9621,-0.08586645,16.65432,2.821749
1,342539,V2,Left,72,44,47,-0.01130813,0.6958022,-0.009989414,0.7033026,-0.1332383,-0.163209,-0.09482215,36.75724,0.3911316,9.014624,3.852934
1,342540,V2,Left,72,44,48,-0.01770068,0.4639317,-0.04241363,0.4540972,0.009331557,-0.0610973,-0.06619024,17.87038,-0.991869,5.562468,1.527777
1,342620,V2,Left,72,44,49,-0.1196972,1.725605,0.07245465,1.836538,-0.56831,-0.445144,-0.4532859,51.99549,10.51066,12.53892,13.61358
1,342621,V2,Left,72,44,50,-0.1830748,1.584593,0.08806276,1.572231,-0.5406778,-0.4279311,-0.4148216,51.22304,8.411837,12.16065,6.814488
1,342622,V2,Left,72,44,51,-0.01880806,0.884457,0.04581212,0.7754697,-0.3638713,-0.3744586,-0.2931413,32.17869,3.982317,7.885612,3.871925
1,342623,V2,Left,72,45,46,0.01876207,0.2586333,-0.05104822,0.2704521,-0.346582,-0.4021475,-0.2713674,4.981822,5.005038,3.480297,5.303137
1,342705,V2,Left,72,45,47,-0.4401787,1.132909,-0.3807313,1.312676,-1.583321,-1.313704,-1.316136,28.64708,18.13758,4.976759,9.656362
1,342706,V2,Left,72,45,48,-0.09652245,0.1698473,-0.1751705,0.3056776,-1.11234,-1.022041,-0.8699962,2.680606,14.68064,1.825079,8.318566
1,349260,V2,Left,72,45,49,-0.03154517,0.4279741,-0.009984808,0.3811915,-0.06741614,-0.03922584,-0.05172443,19.336,-0.03288984,6.400599,2.515282
1,349261,V2,Left,72,45,50,-0.04685778,0.1655218,-0.02065823,0.1816032,-0.1997114,-0.1398249,-0.1568999,3.727907,2.909672,3.24493,4.916345
1,349341,V2,Left,72,46,47,0.1410609,0.1828352,0.07162905,0.06222783,-0.07972448,-0.09836536,-0.04931146,0.1935244,-0.4627347,3.967515,2.229562
1,349343,V2,Left,72,46,48,0.003929537,0.6380706,-0.06698241,0.5459474,0.1259613,0.1194999,0.173809,27.74745,0.3622413,6.608716,3.940861
1,349344,V2,Left,72,46,49,-0.09499062,0.6556242,-0.1253011,0.655327,-0.05659078,-0.04415064,0.001462024,21.7913,-0.2611279,5.653636,2.174381
1,349345,V2,Left,73,40,47,-0.1309557,0.1526521,-0.1239829,0.2571006,-0.2475961,-0.2014921,-0.2402615,6.308806,4.957801,2.574547,5.937346
1,349425,V2,Left,73,42,48,0.1226223,0.9884058,0.1261051,0.9059044,0.05013182,0.04133834,0.02584665,44.92721,-0.866437,14.07271,0.901666
1,349426,V2,Left,73,42,50,0.003944813,0.5894828,-0.002772032,0.5899068,0.1132648,0.08721825,0.1238414,35.77915,0.3066838,10.09965,2.897015
1,349428,V2,Left,73,42,51,-0.07287402,0.2339819,-0.1619275,0.265781,0.04763727,-0.06044891,0.05839846,6.303692,-1.188767,3.104396,1.612115
1,349429,V2,Left,73,43,49,-0.08109567,-0.0930269,-0.1339302,0.02582135,-0.2152756,-0.281142,-0.2634239,-0.06564856,5.389494,2.374469,5.905025
1,349509,V2,Left,73,43,50,0.1017072,1.478694,0.1508411,1.42607,0.06480819,0.1085953,0.08882895,54.24919,-0.1342297,11.03558,2.144779
1,349510,V2,Left,73,43,51,0.03053272,0.8858024,0.05192339,0.8117272,0.07925592,0.07426197,0.08553151,44.69403,-0.3167748,12.91445,1.575499
1,349511,V2,Left,73,44,47,-0.03946111,0.2401257,-0.06207692,0.1992635,0.05337522,0.004094742,0.01738851,10.30787,-1.022506,5.941319,0.8961737
1,349512,V2,Left,73,44,48,0.02797398,0.001434914,-0.01606097,-0.04994695,0.03829658,-0.06579149,-0.03274509,-0.9516597,-1.523578,1.109309,1.142094
1,349593,V2,Left,73,44,49,0.08414884,1.370663,0.1262484,1.341663,-0.04221763,-0.01585686,-0.0456738,55.77655,-0.3043771,14.16623,3.281236
1,349594,V2,Left,73,44,50,0.1341228,1.134338,0.0965663,0.9973814,0.1127231,0.04955628,0.08241118,54.12457,-0.843811,17.92261,1.786736
1,349595,V2,Left,73,44,51,0.1317883,0.408477,0.05123878,0.3091004,0.09400941,-0.004962405,0.05961303,13.65684,-0.9888411,6.953478,1.496928
1,349677,V2,Left,73,44,52,0.05388295,1.150175,0.16232,0.9925643,-0.08808133,-0.1388822,-0.08521849,46.6363,0.06576777,11.85355,2.375282
1,349679,V2,Left,73,45,47,0.1022671,0.2096679,0.05874851,0.1795128,0.05437941,-0.01590981,0.04661559,0.2482414,-0.7618308,4.164387,1.173679
1,356234,V2,Left,73,45,48,-0.2936524,0.1365181,-0.3465922,0.2094245,-0.5818157,-0.6574591,-0.519937,7.381803,10.18236,4.794728,10.00123
1,356235,V2,Left,73,45,49,-0.598929,-0.1991598,-0.8761989,0.2114347,-0.52013,-0.6115586,-0.7553498,4.133093,2.87742,5.219077,4.762228
1,356317,V2,Left,73,46,47,-0.01087881,0.4636188,0.01688592,0.4542535,-0.02124461,0.02395397,0.01494511,26.3061,-0.6331682,6.149838,1.68501
1,356318,V2,Left,73,46,48,-0.08517163,0.3538193,-0.1093252,0.3609765,-0.1073744,-0.07314528,-0.2121227,8.145058,2.227962,3.413876,6.37978
1,356319,V2,Left,74,41,51,-0.195631,0.3784351,-0.269486,0.3339711,-0.209874,-0.06069696,-0.4459383,2.841121,2.003938,3.606201,5.456635
1,356401,V2,Left,74,42,51,-0.05144806,0.747785,-0.1180871,0.6823235,0.1021948,0.1039757,0.07157314,30.20855,-1.187134,6.918102,2.150407
1,356402,V2,Left,74,42,52,-0.03880199,0.207761,-0.11928,0.231889,-0.04548626,0.03274152,-0.06230229,4.263234,-0.4315734,2.529298,3.0862
1,356484,V2,Left,74,43,51,-0.05493243,0.6773505,-0.2429646,0.4873968,0.5304945,0.3716089,0.4276676,13.71224,0.1498878,5.731944,3.149979
1,356485,V2,Left,74,43,52,0.0150683,0.4203395,-0.08524545,0.3789625,0.1460858,0.04682343,0.02569329,9.836078,-1.242983,4.720605,2.196432
1,356486,V2,Left,74,44,51,0.02849054,0.2294598,0.01185388,0.3613883,-0.08726065,-0.03795538,-0.09247246,1.834893,-0.505197,3.676323,2.725378
1,363374,V2,Left,74,44,52,-0.1269844,0.5009332,-0.1964167,0.5411125,-0.2309008,-0.1086053,-0.2342974,9.978509,1.932889,3.816447,6.495883
1,363375,V2,Left,74,45,48,-0.05312178,0.7121396,-0.3548227,0.5175875,-0.1676443,0.1920536,-0.2601265,2.79032,0.01770258,4.924156,2.912485
1,363458,V2,Left,75,41,51,-0.03268688,0.7078632,-0.1816433,0.7633063,-0.02181856,0.1210861,0.1275877,11.51251,-1.434326,4.82954,1.839175
1,363541,V2,Left,75,42,51,0.1146235,0.8498151,-0.02486128,0.7638355,0.4101454,0.260871,0.2268517,16.57833,-0.5317092,6.752877,2.538137
1,363542,V2,Left,75,42,52,0.1200856,0.8840235,0.005444196,1.10906,0.08545885,0.1208179,0.1663887,12.60119,-1.400411,6.428215,1.26516
1,257366,V2,Right,68,46,40,1.512093,-0.1561512,1.478099,-0.03206397,-0.5495651,-0.4749751,-0.7644064,40.04276,8.185047,11.15105,5.94207
1,257367,V2,Right,68,47,40,1.245969,0.08795524,0.7121572,0.07155149,-0.3770195,-0.0886132,-0.3057324,4.244823,-1.094198,4.489787,1.065209
1,257450,V2,Right,68,48,40,1.228676,-0.1615505,1.267313,0.05139287,-0.207245,-0.2003442,-0.2700414,28.35443,1.607043,6.148881,4.438175
1,257451,V2,Right,69,44,39,1.110679,-0.2501733,1.104912,0.09129483,-0.5598532,-0.3440198,-0.09966823,9.067404,0.4891515,6.000326,4.500005
1,257534,V2,Right,69,44,40,1.057799,-0.01896242,0.9110561,-0.03604811,0.04592575,-0.13144,-0.07181836,24.13527,0.129807,13.91463,2.301041
